,Unnamed: 0,Review,Rating,sentiment
117,117, delayed or that the platform had moved last minute so that they can offer you an alternative mode of transport at an extortionate price.,1,0.0
118,118," There is also a general carriage where the train is free,",1,1.0
119,119, but these carriages look very uncomfortable as people are squeezed into seats and can be seen hanging out of the doors and windows sometimes for train journeys up to 50 hours long!,0,1.0
120,120, the first hitch of our journey had come about.,1,1.0
121,121, It started to take its toll as we waited on the train to Allahabad and hit hard.,0,0.0
122,122," It was a long 7 hour journey and not much sleep was had,",0,1.0
123,123, We had the trains booked already and the tuk tuk ordered for the morning pick up.,1,1.0
124,124,Well our first train was cancelled.,0,1.0
125,125,of the journey from Delhi to Varanasi was just as confusing.,0,0.0
126,126, We had 30 minutes before our trains departure!,0,0.0
127,127, We managed to find our train which was running late.,0,0.0
128,128, Catching a train in India just seems to be an ongoing nightmare - for us anyway.,0,0.0
129,129,Side note: There are direct trains available from Jaipur to Varanassi.,1,1.0
130,130," Anu explained that because the train was so late getting in,",0,0.0
131,131, we got on the night train to Varanasi.,0,0.0
132,132,We got on the train as planned at 10.,0,0.0
133,133, so one train had to wait off the line whilst the other one passes.,0,0.0
134,134, This is not unusual for trains in India!,0,0.0
135,135, This is the longest train journey ever!,1,1.0
136,136," One of the drivers had seen that the driver of our train had missed the red stop light,",0,0.0
137,137, the oncoming train was stopped.,0,0.0
138,138,"We are able to walk over the road to the hotel,",0,0.0
139,139," I can see right across to the train station,",0,1.0
140,140," so all the roads were now cut off,",0,0.0
141,141,"At Delhi train station,",1,1.0
142,142,""""" scammers outside of the station and entered the main hall and looked at the train information board.",0,0.0
143,143, We couldn't see our train number anywhere and our train was due to leave in 10minutes.,0,1.0
144,144,we managed to find our train and designated sleeper seats in time.,1,1.0
145,145," The 3 hour journey wasn't bad at all,",1,1.0
146,146, we actually found it quite pleasant and likened it to our train rides in China.,1,1.0
147,147," There were a few instances where severely disabled or visibly homeless people came round the train as it set off,",0,0.0
148,148, During the journey we also witnessed a eunuch (a castrated male dressed as a woman in a sari) clapping her hands and demanding money from certain passengers.,0,1.0
149,149, Afterwards we rested a little to prepare ourselves mentally for our first overnight train in India.,0,0.0
150,150,Entering the train station in Agra took us by surprise.,1,1.0
151,151, We understood the streets were chaotic but the train stations too!,0,0.0
152,152, up onto the train station's interior.,0,0.0
153,153, we watched as many trains came and went.,0,0.0
154,154,"After these trains left,",1,1.0
155,155, everything survived the trains by an inch.,0,1.0
156,156, With so many trains coming and going we questioned whether they were waiting for the same train.,1,0.0
157,157, Our train was initially on our platform screen but then disappeared.,0,0.0
158,158,The departure time for the train came and went.,0,0.0
159,159, We spotted some sort of train officials and ran to them to ask whether we had missed our train.,0,0.0
160,160, We asked what time the train was due.,0,0.0
161,161, We couldn't comprehend whether each train arriving was ours or not.,0,0.0
162,162,We believed we may have heard the word Bundi in the announcement of one train that arrived over an hr later than the scheduled time of our train.,0,0.0
163,163, Chris ran off the train looking for another official P ran through the carriages.,0,0.0
164,164, As the train started moving Chris hopped back on and we found our seats.,1,1.0
165,165, Every traveller we had met on the road in South East Asia all who had travelled to India told us 'everyone' speaks English so we didn't need to worry about learning another language.,1,1.0
166,166,Transportation: Overnight train from Agra to Bundi.,1,1.0
167,167,"I boarded the train at Sawai Madhopur in general class,",0,0.0
168,168, visit the Taj Mahal and Agra Fort and catch a train later that evening to Varanasi.,1,1.0
169,169, It didnt work out because there was no trains available to Varanasi that day.,0,0.0
170,170,At the station I booked a train to Varanasi for the next day and also a train from Varanasi to New Delhi for a couple of days later.,1,1.0
171,171, That was also a problem because the trains were full.,0,0.0
172,172,"In the evening I took a train to Varanasi and I was in the 3rd class sleeper,",0,0.0
173,173, where I had to board my train to New Delhi and I obviously wasnt feeling a 100%.,1,1.0
174,174, I got to the station and walked all the way to the last platform where my train was departing from.,0,0.0
175,175, I asked when the next train to New Delhi was and they sold me a general ticket and there was no way I was going to sit for so long in packed wagon.,0,1.0
176,176, He said I should approach the employees on the train and pay them extra for an upgrade.,1,1.0
177,177,"train that had a 4 hour delay,",0,0.0
178,178, Wishful thinking; the train did not come!,1,1.0
179,179, The train came at 7:15am!,0,0.0
180,180, The train was constantly stopping in the middle of nowhere and most of the times it was going slow.,0,0.0
181,181, I got off the train in New Delhi at 1:30am.,0,0.0
182,182, Im on the train to Agra.,0,0.0
183,183,"Lesson one - dont give the train tickets to Richard,",0,0.0
184,184, back to stupid o clock and we got a tuk tuk to the train station-a different one from the one we arrived at.,1,0.0
185,185, In fairness the roads were so congested in the day that maybe the nighttime is the only time they can get anywhere.,0,0.0
186,186, It seems their road awareness was just as bad though when one reversed onto our side of the road and into our oncoming path.,0,0.0
187,187,Our train was already on the platform so we made our way through the rows of sleeping bodies and boarded.,0,0.0
188,188,So off the train and straight onto a bus for another 3 or so hours.,0,1.0
189,189, Halfway into the journey we stopped for lunch at a place called Sushams Haveli hotel and restaurant.,1,0.0
190,190," but given the train delay and problems at the border,",0,0.0
191,191, another German who I met and I went to New Delhi Central Station in order to buy a train ticket to Agra on Thursday.,1,1.0
192,192,(5) The other (male) German and I took the train to Agra and arrived at about 3 pm.,1,1.0
193,193, We went to the train station (we didn't walk again in that area because guys were always stopping and harassing).,0,0.0
194,194, We met a white couple at the train station who felt similarly.,1,1.0
195,195, I felt better at the train and I got back my self-confidence towards the men who were looking at us.,1,1.0
196,196,After the lack of sleep on the night train I was so tired I didn't think I'd have trouble sleeping.,0,0.0
197,197," across the road was a room that housed all the bobbins of silk,",0,0.0
198,198, and yet again another crazy ride to the train station.,0,0.0
199,199, our train was due to arrive at 22.,0,0.0
200,200," the train was only 5 minutes late,",0,0.0
201,201,"On the train we found our bunks,",1,1.0
202,202,' I never thought 3 and a half years later I'd be on a train in the middle of India missing him so much.,1,0.0
203,203,4 years ago whilst backpacking Thailand I shared my first night train with one of my best friends Sam (who I always call Delia as its her middle name) we had such a blast.,1,1.0
204,204, That train was only 2 tiers tho and a lot more space than this.,1,1.0
205,205, and a foreign night train without her was just no fun.,0,1.0
206,206, I think I needed this stinking train time to remind me of the things that had somehow gotten buried and lost.,1,0.0
207,207, We'd been on the train 4 and a half hours and I knew my bladder couldn't last another 7 hours.,0,1.0
208,208,The train finally rolled into Varanasi at around 11pm.,0,0.0
209,209, We walked across the road to the hotel which wasn't too far.,0,0.0
210,210," Crossing the road was again an effort in itself,",0,0.0
211,211, There were more cows and more motorbikes (a pair of cows were even locking horns in the middle of the road with vehicles swerving around them) it was the most insane place yet.,0,0.0
212,212,"I sat back down and noticed Shakira who was sat next to me was also crying-it seemed everyone must have had the same emotional train journey as me,",1,1.0
213,213, It was in a really good location with shops and money exchanges across the road so I went to get some more rupees.,1,1.0
214,214," The drive there was unpleasant their two many people in Bihar and as result the place is filthy and the roads horrendously congested,",0,0.0
215,215," A few kilometres down the road is Varanasi one of the seven holy cities of Hinduism,",1,1.0
216,216," We started off on the highway heading to Jaipur,",1,1.0
217,217," It turns out that the road to Agra is quite bumpy,",1,1.0
218,218, and all the drivers try to miss all the pot holes in the road by yanking the car around them.,0,0.0
219,219, which has to be easier than the 448 km train journey from Amritsar to Delhi at 5am this morning.,0,1.0
220,220,"The train from Varanassi to Agra was fine,",1,1.0
221,221," Train arrived in Agra 3 hours later than scheduled time of 6am,",0,0.0
222,222, (We have since read in a local paper that trains in the area around Agra have been stopped or delayed by lawyers protesting because they want a high court to be opened in Agra.,1,0.0
223,223, climbing on trains and generally disrupting!,0,0.0
224,224, (On the train one of the Japanese girls put a mask on because I think she was worried about what she might catch from our continual nose blowing.,0,0.0
225,225, Then it was time to eat and get on an overnight train to Udaipur.,1,1.0
226,226,We took the overnight train from New Delhi to Varanasi.,1,1.0
227,227, At every level crossing there were crowds of people on bicycles waiting for the train to pass.,0,0.0
228,228, We lurched out of Delhi at 6am and travelled through thick fog for the entire three hour journey to Agra.,1,1.0
229,229," Breakfast was included in the train fare,",1,1.0
230,230,part of the journey reading the matrimonials section with headings such as Brides Wanted and Grooms Wanted.,0,0.0
231,231, and she saw a puppy sitting on the side of the road near our hotel.,0,0.0
232,232,It was still dark when we left at 5am for the New Delhi train station.,0,0.0
233,233," We were catching the Shatabdi Express train to the Mughal city of Agra,",1,1.0
234,234," The train was possibly the most comfortable weve been on so far,",1,1.0
235,235, but the journey still went quite quickly.,1,0.0
236,236," The train attendant gave us a complimentary litre bottle of water,",1,1.0
237,237, as I was on my usual dehydration routine that I employ for train travel.,0,0.0
238,238, the driver hit a puppy on the road very close to the hotel.,0,0.0
239,239, We left our hotel around 8:30 or so and began our 8 hour bus journey to Agra.,0,0.0
240,240, out onto the highway system that needs some serious repair work or the vehicles need better shocks!,0,0.0
241,241, Memories of our family road trips to Alberta.,1,1.0
242,242,The highway itself was full of ruts and bumps and no lines on the road.,0,0.0
243,243, People walking on the sides of the roads and highways and Ther are cars coming at you.,0,0.0
244,244, Not at all like our motor inns along the highways in North America.,1,0.0
245,245, The most prominent road of the city is named after her.,0,1.0
246,246,Seventh day:-We reached Allahabad station on 3 PM as our train was late because of heavy fog.,0,0.0
247,247,We enjoyed very much though it was bit hectic due to long train journey affected by heavy fog.,0,1.0
248,248,We boarded train for Howrah from Varanashi Junction at about 8 PM .,0,0.0
249,249," After arriving into the train station we decided to walk to our guest house by the bank of the Ganga (Ganges),",1,1.0
250,250, a journey that Google Maps said would take just over an hour.,0,0.0
251,251, We reached the guest house over two hours after leaving the train station.,1,1.0
252,252," distant steam train horns,",0,0.0
253,253, E and I walked through the morning fog along the bank of a stream until we reached the villages that lined the road back into Sarnath.,1,1.0
254,254, Instead we decided we would get an overnight train to Gorakhpur to begin the adventure northward.,1,1.0
255,255, We had dinner withtharpa before heading to the train station to catch our train.,1,1.0
256,256, At that moment the long 24 hour train journey to Varanasi definitely seemed worth it.,0,1.0
257,257,) They gave me a spare room to lie down in and boiled water for me to sup before we had to leave to catch the train to Delhi.,1,0.0
258,258,We left Varanasi as we have arrived on a long train ride.,0,1.0
259,259, The train was due to leave at 6pm and left at midnight.,0,0.0
260,260,"From the moment we arrived at New Delhi train station until the second we arrived at the door of Tharpa House,",0,0.0
261,261, In retrospect it seems obvious that the foreign ticket office in New Delhi train station wasn't closed but at the time we believed it.,0,0.0
262,262, we believed this man when he said the only way to get a train ticket would be to visit his tourist office 20 minutes away.,1,1.0
263,263, and has arranged train tickets for us up to Varanassi.,1,1.0
264,264, It included accomodation for one night in Agra but other than that little more than train tickets for a total of £98 per person.,1,1.0
265,265,5 hour-late train (a total journey time of nine hours) meant we turned up close to 11pm and much later than expected.,0,0.0
266,266,From the Train of Doom to a River of Belief Varanasi was as every bit shocking as I had imagined it to be.,0,0.0
267,267,"After wobbling from the train with extreme exhaustion and poor Casey following in the worst condition anybody could be,",0,0.0
268,268, We decided to take a train and pay a little more for an aircon express from a station a little way out of town to Kolkatta where we took night to rest in a basic room before saying goodbye to our mates Joe and Annie.,1,0.0
269,269, a 9 hour train and a two hour boat we arrived on Koh tao where we would collect our bags that we left.,1,1.0
270,270, number of reputed trains dont go there so the next best thing is Mughal Sarai.,0,1.0
271,271, Road: Connectivity via road is improving but its not great I would not advise road travel from long distances.,1,1.0
272,272, Here Indian vegetarian cuisine takes you on a journey that you will remember.,1,1.0
273,273, so I thought I'll get back to the hotel two hours before the train so I can pack and chill before a 13 hour train journey.,0,0.0
274,274," especially at Varanasi train station,",1,1.0
275,275,I manage to just about find the platform and catch the train just in time because it's late.,1,0.0
276,276,"Eventually the train empties some and I have the bed to myself,",1,0.0
277,277,"The train to Delhi was apparently at 4,",0,0.0
278,278, the train could be a few hours late.,0,0.0
279,279,"I end up getting on the train at around 8 and arriving in Delhi around half 11,",0,0.0
280,280, made the time pass quicker and gave me the confidence I was on the right train etc.,0,1.0
281,281," he's been in India for 32 years so I stuck with him and he got the train tickets sorted,",1,0.0
282,282,to the beautiful Ranjana and her family before heading off to catch a train to Delhi.,1,1.0
283,283,Up and out of the hotel by 5 am to catch the train to Agra.,1,1.0
284,284, fast train for the 2 hour trip.,1,1.0
285,285, packing our bags as we are moving back to Delhi on an overnight train later tonight.,1,1.0
286,286, Patrick and I went over the road to the local Lassi stall.,0,0.0
287,287,We set off at 10'O clock in a minibus to Agra Station or Tundla Station (about 25 kms from Agra) for overnight train to Varanasi.,1,1.0
288,288,The train journey was fine.,1,1.0
289,289,"The train managed to arrive with only an hour and a half delay,",0,0.0
290,290, so we are bypassing this afternoons trip for a chill out before our night train to Varanasi.,1,1.0
291,291, as we are catching the train to the Muslim city of Agra.,1,1.0
292,292,"We then headed back down stream and in both journeys we witnessed the two places where they cremate the bodies,",0,0.0
293,293,So after our journey along the banks of the Ganga river we came back to dry land and headed for breakfast to a local restaurant which seem to have endless flights if stairs to a roof top terrace.,1,1.0
294,294,25am as I write this blog and I'm in a sleeper train from Orchha to Varenasi.,1,1.0
295,295,"We had a shortish bone rattling journey to the house of a local,",1,1.0
296,296,So after the meal and henna fun we headed out to the train station for another bone rattling journey.,0,1.0
297,297, On our journey back to the station we we re stopped by an army/police road block vehicle check.,0,0.0
298,298,We arrived in plenty of time to catch the train so waited in the ladies only waiting room.,1,1.0
299,299,"So so finally the sleeper train arrived,",1,1.0
300,300, It was a scrabble to get on the train and the lady who pushed in front of Latoya got her she caught and dropped it between the train and the platform.,1,1.0
301,301, The train only stops for a certain amount if time at each station so you need to be quick to get on!,1,1.0
302,302,The train was very crowded and many of the passengers were police and army people returning home after the elections.,0,0.0
303,303, and stopping by our bunks to stand durning the journey to their stop and some very funky smells as Steph delicately put it.,0,0.0
304,304, but verynhot and sweaty walk from the train station to the hotel.,0,0.0
305,305, As usual we had to dodge to maic traffic and avoid an early death on the roads lol but we managed it and all arrived at the air conditioned hotel all in one piece.,1,0.0
306,306,I'm still in Alipura but later today we are heading to varenasi via the sleeper train so I sure that will be an interesting experience.,1,1.0
307,307,Throughout the day when on the mimi bus we had bone rattling journey as the roads around here are in a very poor state.,0,0.0
308,308,then we are off for a local cookery course and food and then we head off on the over night train to varenasi.,0,0.0
309,309,Somother rest of the dabyways spent chilling and I popped over the road for a macdonlads but it wasnt the same as the ones back in the UK.,1,0.0
310,310,Now it's off to bed as we are heading off by train to Orcha.,1,1.0
311,311,So it was a long journey to Agra and tomorrow we get to see the sunrise over the Taj Mahal how very exciting!,1,1.0
312,312,During our epic journey we mad a couple of stops along the way.,1,0.0
313,313,So after around 11 hours on the road and with stop offs on the way we finally made it to Agra.,0,0.0
314,314," It seems amongst all the traffic the cow top trumps all other road users,",0,1.0
315,315,"The journey was 6 hours through desert-esque scrubland,",0,0.0
316,316,To be honest the journey was rather uneventful.,0,1.0
317,317, Then we tried about 3 hotel restaurants down the road but all had their restaurant on the 5th floor which was too much to deal with at that point in time!,1,1.0
318,318,This morning was another early morning start for a train to Pushkar.,1,1.0
319,319, The train was another 7 hour job where we were supposed to sit on bench style seats but luckily the train was empty for the first few hours so we all grabbed a bench each and slept.,1,1.0
320,320, Once the train started filling up we all sat together and played cards to pass the time.,1,1.0
321,321,50am in tuktuks and headed to Jaipur station where we got a train to Agra.,1,1.0
322,322, The train was much nicer than the Auschwitz types we have been used to!,1,1.0
323,323, The train journey was 4 hours to Agra.,1,1.0
324,324, somehow the main character was transported from India to a mafia boss house in Bangkok trying to get together with a girl.,0,0.0
325,325, en route we stopped in the middle of the motor way so Ashok could take pictures of us on the road and how safe and modern it was.,1,1.0
326,326, we had built it up a lot and despite a couple of bumps in the road (pun INTENDED!,0,0.0
327,327," 5 hours later and multiple tuk tuk journeys being led down the garden path,",1,1.0
328,328,We spent a few days here and moved onto Deli using the train  Our first experience on the Indian Train network.,1,1.0
329,329,As it was our first over night train journey we again eased our way in and went on AC first class.,1,1.0
330,330,After Blue Lassi we made a dash back to the guesthouse to pack our bags and get to the train station.,1,1.0
331,331, We had an overnight train to Agra to catch.,1,1.0
332,332," When we got to the train station it was filthy we saw that some locals had bought newspapers to sit on the ground on,",1,1.0
333,333," We curled up on the newspaper and waited for our train to arrive Not long before the train turned up a lone cow meandered past slowly on our platform,",1,0.0
334,334,Once on the train we settled in to our bunks.,1,1.0
335,335,The rest of the train ride was uneventful and it ran late by about an hour arriving to Agra.,0,0.0
336,336,"a few gos to wake me up I stumbled out of the train sleepy eyed and carrying my 17kg backpack,",0,0.0
337,337,The taxi dropped us off at the main road and a guy met the taxi to then show us how to get to our guesthouse.,1,1.0
338,338,"So Maddy and I took the train out of Delhi,",1,1.0
339,339," although our Railway trip to Shimla is in a bit of doubt - for fraud reasons you can't book trains online without registering,",1,0.0
340,340,"Taking the train from Delhi was a relatively painless experience,",1,1.0
341,341," It would also turn out to be the best transport I ever took in India,",1,1.0
342,342,"I went off on my own to buy some train tickets to Jaipur,",1,1.0
343,343," I also got talked into using a travel agent rather than the train station,",1,1.0
344,344, and made the slow journey back into town with a cyclist that needed a drink stop and a tyre pressure check on the way.,1,0.0
345,345," we had an early train from Dehli to Tordi Gahr,",1,1.0
346,346,"The train connected with a jeep for a 2 1/2hr bumpy ride with no views,",0,0.0
347,347,"Boarding yet another sleeper class train from Varanasi,",0,0.0
348,348," As we made our way through the train towards our seats,",1,1.0
349,349," however when you board a train that is stiflingly hot and humid with no A/C and its around 26 degrees at night,",0,0.0
350,350,"On the train from Gwalior there was little to talk about until we got very close to Varanasi,",1,0.0
351,351," the common heros from the train dragged these rascals back to the train by the scuff of the neck until we reached the next station,",0,1.0
352,352," All this was happening whilst sipping our train bought Chai Tea (more on this later),",0,0.0
353,353," we nodded in appreciation of the train heros,",0,1.0
354,354," We were a little tired from the thrills of the overnight train and the theft debacle,",1,0.0
355,355," Narrowly missing the traffic police (Cows in the middle of the road) as well as pot holes and humans,",0,0.0
356,356," This train was to be our first overnight one,",1,1.0
357,357,"the train travel,",1,1.0
358,358, but Indian trains are pretty great.,1,1.0
359,359, but the people traveling on trains were generally helpful and kind.,1,1.0
360,360," about the prospect of this first leg of the journey 'riding out into the monsoon',",1,1.0
361,361, albeit I wanted to try for a route with better roads this time).,0,1.0
362,362, and even rode on roads that minutes before had been drenched.,0,0.0
363,363,more or less) was great  four lane national highway without much of a glitch.,1,1.0
364,364, Highway 33 to Ranchi was half OK and half absolute shit!,1,0.0
365,365, the road to the Great Trunk Road (still highway 33) was pretty good and nice (some great winding four lanes through hills to boot.,1,1.0
366,366, And then the Great Trunk Road to Varanasi was just easy (being national highway 1 and the pride and joy of Indian roads).,1,1.0
367,367,' About 100 meters up the road I hit a round about to take me out of town and voila  there on the corner is the Barapida Royal Enfield dealer  one of the new modern flash places that have sprung up all over India as part of the Enfield renaissance that is happening in this country.,1,1.0
