,Unnamed: 0,Review,Rating,sentiment
62,62, We even ate a few ice golas at one of the view points which tasted awesome in the heat.,1,1.0
63,63, provides a very picturesque view from the top.,1,1.0
64,64, We bid farewell to the beautiful Matheran and then returned to Lonavala.,1,1.0
65,65, The place was very clean and the idols were very beautifully crafted.,1,1.0
66,66," Though the place would be even more beautiful during monsoon season,",1,1.0
67,67, Lonavala has become pretty crowded with more and more tourists while Matheran has been able to maintain a pollution free forest like environment.,1,1.0
68,68, There was also supposed to be a waterfall which had gone missing due to lack of rainfall with only a trickle of water falling down from the top.,0,0.0
69,69,"The trek was pretty scenic even in the heat,",1,1.0
70,70, The fort was beautiful and peaceful with a lot of greenery around even at this time of the year.,0,1.0
71,71, We were able to see a very picturesque view of the Ulhas river surrounded by the hills with the sun rising from its sides.,1,1.0
72,72,Rajmachi was a good experience and another place ticked off the list of beautiful places in India.,1,1.0
73,73, The trek though not very tough was pretty tiring due to the heat and I am guessing you would find a few waterfalls here and there too during monsoons.,1,1.0
74,74, but it took 40 because of Mumbais air traffic control.,0,1.0
75,75, the gym guy was helpful again but trying to get me to change to a new programme and I was like no I am happy with this one and as Im only here for another day Im not sure your one will really be helpful to me I arrived back in the room to get ready for work to find the attendant about to clean it I asked him to wait 30 minutes until I left.,1,1.0
76,76, There were nice views though and we saw some really old classic trains.,1,1.0
77,77, with an infinity pool and nice views over the vineyards and into the valley below.,1,1.0
78,78, Sharon and I were sharing and after a quiet lunch with a bottle of Sula Brut (the fizz) we settled by the pool.,1,1.0
79,79," long beach at Candolin was wonderful,",0,1.0
80,80," with beautiful warm sea,",1,1.0
81,81," shacks all along the beach for beers at sunset,",1,1.0
82,82," buses crowded with hot passengers,",1,1.0
83,83," Mix in the local population using the street as their workshop to make things,",1,1.0
84,84,he paintings and carvings of Buddha in the Ajanta caves were spectacular and worth the long journey through the cotton and vegetable farming villages.,1,1.0
85,85," a quiet little café,",0,0.0
86,86, is best for people wanting some peace & silence.,0,1.0
87,87,The Bandra-Worli Sea link that leads to Haji Ali & Carter Road is a master piece and is best viewed at night.,1,1.0
88,88,But Real Mumbai is best viewed & understood on its slow local or in its kali-peelies (taxis / local cabs).,0,1.0
89,89,Malshej Ghatis a mountain pass nestled in the towering rough hills of the Western Ghats.,1,1.0
90,90, The mountain pass is about 150 KM from Mumbai & 130 KM from Pune.,0,0.0
91,91, The continuous elevated crest of mountains and hills offer breathtaking view of nature.,1,1.0
92,92,"Malshej offers a striking view of the valley,",0,0.0
93,93, which is also a great place to stay & spend a relaxed weekend.,1,1.0
94,94, waterfalls and exotic flamingoes.,1,1.0
95,95, a little crowded but a bed none the less.,0,0.0
96,96, bakeries & impressive wide spread recycling operations situated above and below crowded homes.,1,1.0
97,97,"west side or queens necklace"""" outlooking the polluted ocean,",1,0.0
98,98," via a connecting bus reach the beach of Benaulim,",1,1.0
99,99," find a beach hut for 300 rupees and enjoy the remainder of the day enjoying the seaside bliss,",0,1.0
100,100," 11/02/16 I casually move on by bus to the next line of beach spots of cavelossim @ morbor,",1,1.0
101,101," settle at """"cupids heaven for 400 inr and enjoy another day swimming,",1,1.0
102,102," 13/02/16 grab a scooter for the day to see surrounding beaches; Cola,",0,0.0
103,103," spend the next day on a bicycle visiting the local beaches of om & Kudli before catching an evening train back to margoa,",0,0.0
104,104, We drive up to Malabar hill for the view down over the beach and marine drive.,0,0.0
105,105,The visit to Elephanta Island was a relaxing way to start the visit to Mumbai.,1,1.0
106,106, but it was very smoggy so there was no view of the coastline.,1,0.0
107,107, The air pollution was a news item.,0,0.0
108,108, It has been made worse by a fire at a rubbish dump.,0,0.0
109,109, It had a beautiful old Banyan tree next to it.,0,1.0
110,110, clean and friendly hotel.,1,1.0
111,111, Finally we took a rickshaw and went to the Juhu Beach (which is close to the hotel).,1,0.0
112,112, It was nice to walk along the beach in the late afternoon sun and we enjoyed being at the arabian sea again.,1,1.0
113,113, After enjoying our time on the beach we wen to the ISKCON Temple in Juhu.,0,1.0
114,114, After 2 hours enjoying the peace it was time to take the ferry and train back to Andheri.,0,1.0
115,115, clean and peaceful place.,0,1.0
116,116, we will start relaxed and put some beach time in the end.,0,1.0
117,117,From the shabby and chaotic bus terminal in Aurangabad we tried to get a local bus to Shirdi.,1,0.0
118,118, Nina was just relaxed when she finally could share 2 seats with some children - half of a seat was better than standing.,1,1.0
119,119," The driver quickly """"cleaned"""" it with a little bit of water.",0,0.0
120,120, We had a soup and relaxed a little bit.,0,1.0
121,121, It was very nice and we could feel a very strong and peaceful atmosphere the closer we came to the Sai Baba Murthi in the front.,1,1.0
122,122," which is a really beautiful Kali Temple and had a nice dinner at our hotel,",0,1.0
123,123, We got a darshan and were even allowed to sit in a quiet place to meditate as long as we wanted.,1,1.0
124,124," Just the beautiful building,",0,1.0
125,125,After a wonderful night in a clean bed and a quiet room we had breakfast in our room (strange for us but popular in India - and it was included and really tasty).,1,1.0
126,126, We went as far as the latests Jain Temples which were also beautiful but did not have the details of the other temples.,1,1.0
127,127,"Mahabaleshwar - a beautiful hill station located in the western ghats range,",1,1.0
128,128," It was such a beautiful massage and amazing to think that she couldnt see me and was totally relying on the sense of touch to massage my body,",1,1.0
129,129, The island itself is very mountainous but at the harbour point it has a real beachy feel to it.,1,1.0
130,130," However luckily they didnt manage to destroy all of the statues  you can still make out a lot of the original beautiful artwork,",1,1.0
131,131, Now after feeling very pampered I am looking forward to spending five days on a beach in Goa.,1,1.0
132,132," I wish I had my field notebook next to me as I write this,",1,1.0
133,133," field guides,",0,0.0
134,134, Really wishing I had my field notebook .,1,1.0
135,135, Add more trash and refuse to an already over-populated landscape?,0,0.0
136,136, Filled with mapro products all over and beautiful hills.,1,1.0
137,137, The view points were beautiful view of the valleys from different angels and the fort is a must see in spite of its 300+ steps.,1,1.0
138,138," as we were done with all the regular view point stuff,",1,1.0
139,139, The drive to work in the morning was probably only a couple of kms but it would take 30-45 minutes due to the bad roads and traffic congestion.,0,0.0
140,140, taxis and pedestrians; so much noise and constant honking!,0,0.0
141,141, On the right there were kids playing cricket but the field had a lot of garbage laying around.,1,1.0
142,142, A whole disorganized block of shacks and houses made of inadequate material and roofs full of plastic and other rubbish is what your eyes will be seeing when standing on that bridge.,0,0.0
143,143,Harihareshwar and Srivardhan are also small towns with beach and temples in line to Dive Agar down south.,1,0.0
144,144, I was driving at an average of 60 Kms per hour thru tamhini enchanting beautiful nature of Sahyadri hills.,1,1.0
145,145, From parking itself you can see splendid long beach having couple of water sports guys waiting for customers in scorching noon heat.,1,1.0
146,146, Harihareshwar gram panchyat has made good efforts to make beach and its surrounding look like Mumbai chowpati and have tried to maintain thru Modis swachta abhiyan campaign.,1,1.0
147,147, Temple over looks sea rock on one side and beach on other side.,1,1.0
148,148," There is a small ghat section from where you have sea on left and mountain on right,",1,1.0
149,149, there is a spot where there is a deep sea and beach on one side and ground level sea (right on your spot) with some fish catching jetties on other side.,1,1.0
150,150, Splendid view from where we took many snap shots.,1,1.0
151,151," Rooms were clean and hygienic,",0,1.0
152,152,went to beach without any gadgets with us as we all wanted to have fun in sea passing thru beautiful Roop Narayan Temple.,1,1.0
153,153," Beach from Pahunchar is 10 mins walk,",1,1.0
154,154,Dive Agar beach is one of the best beaches I have been to.,0,1.0
155,155, We have decided to visit this beach once every year to spend serene time here.,1,1.0
156,156, serene secluded beach  best for family.,1,1.0
157,157, Fortunately sky was clear and I first time saw soothing  peaceful sun being set in middle of Arabian Sea with no disturbance at all.,1,1.0
158,158," Next day plan was to wake up at 6AM dress up for beach photo shoot,",1,0.0
159,159," This was a plan with brisk walk to beach to keep my Fiesta clean,",0,1.0
160,160, neat and away from beach sand!,0,1.0
161,161,Cars are allowed on this beach along with horse and camel riders.,0,0.0
162,162, so you can go with accessories to seat and have serene morning on beach with food and beverages.,1,1.0
163,163, but we came back from beach drenched and tired at 11.,1,0.0
164,164,"Beach Road,",0,0.0
165,165, My Fiesta was ready with half tank full and wind shields clean from dust!,1,1.0
166,166,"Return route goes from Morba to Mangaon and then Tamhini  I was little heavy eyed and somnolent due to exhausting beach fun,",0,1.0
167,167, Again Tamhini is tamhini nothing can beat this beautiful nature here!,0,1.0
168,168, Planned already to visit this beautiful sahyadri nature again in monsoon.,0,1.0
169,169,and is now transformed to a relaxed and trendy development'.,0,1.0
170,170, An hour later we were still crawling through honking traffic when the driver told us it would cost 80 rupees to go over the Ravi Gandhi sea bridge.,1,0.0
171,171,we were parked under a motorway under construction with traffic passing us on both sides.,1,1.0
172,172, went for a delicious breakfast at a local cafe and were headed to chow patty beach to have a look.,0,1.0
173,173," but it was clean (and if you wish they clean daily),",1,1.0
174,174,a great view over the Mahalaxmi Dhobi Ghat.,0,1.0
175,175, chaotic and fascinating city.,0,1.0
176,176, As we got tired of the bustling markets and the crowds of people we took a train at the Masjid Train Station to the famous Chhatrapati Shivaji Terminus (Victoria Station).,1,0.0
177,177, a beautiful piece of colonial architecture.,1,1.0
178,178, We loved the atmosphere and relaxed with a typical english tea in the afternoon.,1,1.0
179,179, Then we walked around the beautiful Taj Mahal Palace Hotel and went to the Gateaway of India.,0,1.0
180,180, We were left in peace at one of the busiest tourist spots in India!,1,1.0
181,181, It was peaceful and a great way to end our visit here!,0,1.0
182,182, But the temples around the tank are really peaceful and older and the atmosphere at night was wonderful.,1,1.0
183,183, space or quiet etc.,0,0.0
184,184, but not as clean as I would like to feel!,0,1.0
185,185, lights and beautiful drapes.,0,1.0
186,186," As it was quiet at the temple,",0,0.0
187,187, Juhu beach was really pleasant.,0,1.0
188,188,views of some parts of this mega city and went for a little walk.,0,0.0
189,189, The temple is really beautiful with great murthis (statues of the gods).,1,1.0
190,190, and it is also a paradise for trekkers as it is surrounded by the Western ghats (the Sahyadri mountain range).,1,1.0
191,191, The new broad gauge line is laid upon the old MG alignment which is why there are a lot of spectacular curves and steep gradients.,1,1.0
192,192, has a very few stoppages and is clean and well maintained.,1,1.0
193,193,"The return journey to Mumbai was awful because I had boarded a super crowded train and for over 7 hours I couldn't move an inch as a result suffered from severe back pain and muscle cramps,",0,0.0
194,194, and complete chaos yet everybody reached their destination on time - the train was not even delayed by a minute.,0,0.0
195,195," This is the beauty of the Indian railways,",0,1.0
196,196, what really makes a bike ride enjoyable is a scenic route and cool breeze.,0,1.0
197,197," just a beautiful place in itself,",0,1.0
198,198," What a beautiful sight"""",",0,1.0
199,199," The beauty of the place got me so intrigued,",0,1.0
200,200, Somehow it works and at least traffic keeps moving instead of having to stop at crossings!,1,0.0
201,201, the Sassoon library and the massive crowded railway station built to resemble St Pancras.,1,1.0
202,202,we started to a see the ocean and beach and palm trees.,1,1.0
203,203, but we found out after that it was very hard to clean and wipe off.,0,1.0
204,204,That said we continued to the other side which was more crowded and on the way to the main town.,1,1.0
205,205,It was really hot so some people went to beach others napped and played games.,0,1.0
206,206, It was a partly cloudy day so the sun wasn't too bad and the river was calm and not too wild.,0,1.0
207,207, but for the most parts it was relaxing and fun.,0,1.0
208,208," drying long and beautiful saris,",0,1.0
209,209,We got back around 3 o'clock and chilled for the rest of the afternoon and evening in the beach and hotel.,1,1.0
210,210,"I go for a wonder to the beach area,",0,0.0
211,211, At places there are few rocks which add to the beauty of green.,1,1.0
212,212, I'm sure it must be more beautiful in monsoon.,1,1.0
213,213, There was a small waterfall on the way.,0,0.0
214,214," So it was a very peaceful darshan,",0,1.0
215,215, Bhimasankar has abundant natural beauty; you can spend an entire day here exploring the place.,1,1.0
216,216,Hotel Oberoi is a very basic clean hotel which seems to have started only couple of years ago.,1,1.0
217,217,was very calming and beautiful.,0,1.0
218,218, where he started his 'Quiet India Movement'.,0,0.0
219,219, The traffic in Mumbai gets crazy after 6pm.,0,0.0
220,220, We then had tea and set off for the hike up the mountain to the temple.,1,1.0
221,221," then further up the mountain to another temple,",0,0.0
222,222," So when he brings out the peace pipe even though I am already baked,",0,1.0
223,223, Hey I say let's get the Palestinians and Israelis in a room with some edibles and some good ganja and then let them hash out a peace agreement.,0,1.0
224,224, At the end of the now almost 2 hour drive back due to traffic I was no longer feeling the effects.,0,1.0
225,225, a beauty pageant.,0,1.0
226,226,Pass the peace pipe.,0,1.0
227,227, India has almost 4 times the population of the U.,0,0.0
228,228,33 million views in 24 hours - a new record.,0,0.0
229,229, Tout n'est que calme et volupté comme dirai Baudelaire.,1,0.0
230,230," Les populations indiennes non sont en effet pas autorisées à """"exhiber"""" leurs corps dans les lieux publics.",1,1.0
231,231,"Clean rooms,",0,1.0
232,232, we spent time relaxing our tired legs and overwhelmed minds.,1,1.0
233,233," the litter and rubbish everywhere,",0,0.0
234,234," horns honking,",0,0.0
235,235," through massive traffic (similar to Bangkok's traffic,",0,1.0
236,236," The market was crowded; we almost couldn't pass,",0,0.0
237,237, many photos of beautiful children on that walk.,0,1.0
238,238," We had just stopped for our picnic breakfast when there was a noise that produced much excitement amongst the guide,",1,1.0
239,239, digging a hole and then making a loud snuffling noise as they suck in all the termites.,0,0.0
240,240, and sit glumly in a bamboo hut with cloying mud on our feet and mosquitoes buzzing around.,1,1.0
241,241, The train journey was lovely the country side was very hilly we seemed to be going up into the mountains passing through great valleys.,0,1.0
242,242, The Mumbai train station- the Victoria Terminus - has got to be one of the most beautiful train station the world and looks more like a Gothic palace than a train station.,1,1.0
243,243,We cleaned up and went out to explore the city.,0,0.0
244,244, Colaba is vibrant area of old Mumbai where all the old beautiful buildings are.,1,1.0
245,245, I had my sandals cleaned and fixed by a shoe shine guy.,0,0.0
246,246,Breakfast on the roof with a view of the city and the local newspaper is a great way to start the day.,0,1.0
247,247," The floors were tiled with beautiful Victorian tiles and whole house was set up with pictures,",1,1.0
248,248,The best thing about the Palolem beach is that they are not allowed to cut down any trees especially coconut trees.,1,1.0
249,249," I have to say the tidal line is also incredibly clean and one I find remarkable as the rest of the beach,",1,1.0
250,250, It might all change when the monsoon comes and all the rubbish from the fishing boats comes floating in and all the rubbish on the land gets washed into the sea.,1,1.0
251,251, Even though there are lots of shops at the beach we could not find anyone selling sd cards until we had bought one in Chaudi typical!,1,1.0
252,252, After dinner we walked back along the beach and ended up chatting for hours on his verandah.,1,1.0
253,253,It doesnt matter how long you have at the beach it all goes pretty fast.,0,1.0
254,254, I had walked every morning the length of the beach bar one.,0,0.0
255,255,the view was amazing.,0,1.0
256,256,Today my mother and I had breakfast as usual and took a walk around the smaller areas around the hotel to drop off some dry cleaning and ended up in a very residential area.,1,0.0
257,257, Just get inside the main temple and sit there for some time; the atmosphere will make you feel relaxed and refreshed.,1,1.0
258,258," Beautiful weather,",0,1.0
259,259,Both sides were extremely crowded by the students and local visitors.,0,0.0
260,260, The location of this property is hard to beat and the views were incredible.,1,0.0
261,261, Delhi also has a beautiful airport.,0,1.0
262,262,Traffic in India is an experience unlike any other.,0,0.0
263,263, You have to add an extra 45-60 minutes onto every drive because of the traffic factor.,1,1.0
264,264, We stayed in the north in Anjuna and travelled out regularly to Baga and Vagator which are our favourite places as the beaches are gorgeous and the nightlife and hostel life is busy.,1,1.0
265,265, I really didn't realise how much viewing extreme inequality affects me.,1,1.0
266,266," flowers and lots of families together on holiday have been wonderful to see and on Sunday evening we went to the beach and saw all of this such as lanterns being set off,",1,1.0
267,267, a beautiful lit up boulevard which stretches all along the bay.,1,1.0
268,268," the beach was completely packed with families playing games,",1,1.0
269,269," much like you would expect a beach to be during the day,",0,1.0
270,270, Chowpatty beach also seems to be a popular place for waste disposal and the shallows were thick with rubbish and sewage.,0,0.0
271,271," beautifully decorated with colourful lights,",1,1.0
272,272," It was the most beautiful temple I have ever seen and I would have liked to have stayed there longer,",0,1.0
273,273," The view from this park was breath-taking,",0,0.0
274,274," you can see the spectacular view of chowpatty beach,",1,1.0
275,275," It is a huge beautiful building,",0,1.0
276,276," I didnt interfere with the quiet chaos of the roads,",0,0.0
277,277," or the sweet stinging of mosquito bites,",1,1.0
278,278,"mountains or the eye watering burn of spices,",0,0.0
279,279,Sinhagad: to say that the mountains at Sinhagad were majestic is an understatement of mammoth proportions.,1,1.0
280,280," the mountains at Sinhagad,",0,0.0
281,281," Things I would not recommend: walking around in the evening dusk without mosquito repellent,",0,0.0
282,282, which is in the mountains and roughly a three hour drive from Andheri.,0,0.0
283,283," It's such a beautiful place,",0,1.0
284,284, it never bothers me because the views along the way are spectacular.,0,0.0
285,285, and I could see the dark green mountains in the distance.,0,0.0
286,286," winding mountain road the views became increasingly impressive: mist and clouds hanging low over the lush green peaks,",1,1.0
287,287, I looked out of the car window to see the spectacular view of Mumbai far below.,1,1.0
288,288," both views are amazing,",0,1.0
289,289,) but no picture will do that view justice - it's one of the most beautiful landscapes I have ever seen.,1,1.0
290,290,") and the noise of hundreds of car engines and horns- at first I thought that this raucous must have meant that there was some sort of accident or demonstration happening,",0,0.0
291,291, The traffic is absolutely crazy!,0,0.0
292,292, with very little attention being paid to lanes or traffic lights.,1,1.0
293,293,"horns all the time and while initially I found this intimidating and aggressive,",0,0.0
294,294," Children walking around in traffic jams begging for money,",1,1.0
295,295," Endless rows of stalls selling all kinds of fruits and vegetables and strings of beautiful flowers; huge,",1,1.0
296,296," It's a chaotic place,",0,0.0
297,297," Mumbai was again fairly quiet in regards to traffic,",1,1.0
298,298, an hour without any real traffic seemed excessive?,1,1.0
299,299, we couldnt help but stand and admire the view of this incredible place.,1,1.0
300,300, we were a little worried that this place would be bombarded with hundreds of other tourists taking away the calm and serenity in each of the caves.,0,1.0
301,301," after another great day of some spectacular sights,",1,1.0
302,302, We were also surprised by the faux tiger print window seating that we had which would have been a great perk had the views not been of the shabby hotel next door and various other roofs of our neighbours.,1,1.0
303,303,"The journey to Ellora from Aurangabad is quite a scenic one once you get out from the city,",0,0.0
304,304, we started to giggle like school kids on a field trip hoping the lady didnt twig what we were laughing at.,1,1.0
305,305, really looking forward to a beautiful trip.,1,1.0
306,306,The Pinjore garden has beautiful fountains.,0,1.0
307,307, its clean and it has the most amazing view.,1,1.0
308,308,The clear sky gives us a view of the innumerable stars.,1,1.0
309,309,The drive to Rotang pass is scary but once you go up you find a beautiful mountainous world.,0,1.0
310,310, There are a few breathtaking waterfalls on the way .,1,1.0
311,311,The waterfalls in terms of length are big.,1,1.0
312,312, The waterfalls are actually streams or tributaries falling over cliffs or heights.,1,0.0
313,313,We spot the beas nala (its a waterfall) where apparently they sat and wrote the Mahabharat.,1,1.0
314,314, The view makes the delicious food more delicious.,0,1.0
315,315, Since the castle / place is situated at a height the view is unbeatable.,1,1.0
316,316, The temple has a waterfall about 2 km away from it.,0,0.0
317,317, The waterfall has clear water.,0,1.0
318,318, The walk to the waterfall is like a mini trek.,1,1.0
319,319," it's just our own India and I am proud of it - the serene beauty of Maharashtra,",1,1.0
320,320," The dam looked really beautiful in pics posted on internet,",1,1.0
321,321," the beauty that is beyond explanation and I am sure,",0,1.0
322,322," complete peace and fresh air with 100% Oxygen,",0,1.0
323,323,"Ozar has a beautiful Ganesh temple,",1,1.0
324,324, we didn't find crowd at any of these places and that continuously kept me pleased!,1,1.0
325,325," Then came """"Randha waterfalls"""" and this was the first place on our journey where we saw a lots of people,",0,0.0
326,326, As we were admiring several waterfalls at this place the rain started and then never stopped for us till we started our journey back from Ratanwadi.,1,0.0
327,327," The views here are just breathtaking,",0,1.0
328,328, the views kept me distracting all the time.,0,0.0
329,329," the clean blue water,",1,1.0
330,330," interrupted by mountains at several places,",0,0.0
331,331," the full blown waterfalls originating from the left side and descending on to the right side through those lonely villages,",0,1.0
332,332,"I am going to live my life with Peace and Joy,",0,1.0
333,333,The Asanas and Pranayama were getting progressively more advanced each day and we really started to find ourselves relaxing into the meditation sessions.,0,1.0
334,334," calm and even a few pounds lighter,",0,1.0
335,335,"Jumping in a rickshaw bound for our hotel for the night in Nasik feeling chipper and calm with the world,",1,1.0
336,336, and live in Peace and Joy Forever although it was a start!,0,1.0
337,337, enjoying the views from our balcony of the infinity pool and grape vines below us with nothing but the birds singing and the sound of the hotels various water fountains breaking the silence.,1,1.0
338,338, The complimentary evening meal added to the relaxation factor for both of us as we ate so much that evening that both of us found it hard not to pass out there and then at the table.,0,1.0
339,339,Our spa treatment following a few glasses of wine was as could be expected and we were about as relaxed as we have been for some time now.,1,1.0
340,340,Just a pinch of the rubbish by the railway tracks.,0,0.0
341,341,"After our nice relaxing time in Goa,",0,1.0
342,342, we were bracing ourselves for the worst as our next stop was one of the most populated cities on the planetMumbai.,0,0.0
343,343, beggars and people that called the station there home.,0,0.0
344,344, and complete chaos; however none of this was anywhere to be seen.,0,0.0
345,345, This varied massively as you wandered around and it has everything from tenement blocks that are on the verge of collapse to beautiful neo-gothic buildings that are stunning.,1,1.0
346,346, I dont think we will ever forget some of the sad things we have seen here from babies crawling through the rubbish to a guy with a severed foot covered in flies just sitting on the street seemingly waiting for the end.,1,0.0
347,347," They have these beautiful man made lakes,",0,1.0
348,348," Pune is green and clean and still developing,",0,1.0
349,349,Water very murky as we sailed into port this morning - everyone warned not to swim in any of the beaches around Mumbai.,1,0.0
350,350, Still loads of people and beeping horns of little black and yellow taxis everywhere - bit like Bali road rules are just guidelines - they basically do what they want to and go where they want to.,0,1.0
351,351, the beach areas - went to a couple of markets as well including the Thieves market and Crawford market.,1,0.0
352,352, And it was a tiny quiet place with no white tourists.,1,0.0
353,353, It was quite popular for Indians though who were coming here for weekends and they gathered at only one spot of the beach which was otherwise deserted.,0,1.0
354,354, The beach actually looked like the ones in Goa or more precisely how Goa probably used to look like years and years ago before it was discovered by foreign tourists.,1,1.0
355,355,looked like they had divided the beach into separate territories.,0,1.0
356,356, We got to see beautiful unspoiled part of India before it gets into the attention of tourists.,1,1.0
357,357, and the littering is plain lazy.,1,0.0
358,358," We relaxed for the afternoon,",0,1.0
359,359, After the match we found a little restaurant where we could get a beer so ended the night relaxing with a Budweiser.,1,1.0
360,360, I then walked to get our tickets while Dad relaxed in our very nice executive business hotel room.,1,1.0
361,361," traffic chaotic as always,",0,0.0
362,362,flies and pollution in India not a chance Id risk from eating at one of them.,1,1.0
363,363, Once again I enjoyed it as the views are impressive.,0,1.0
364,364," Its advertised on the city tours etc as a place to go but its littered with homeless people and plastic bottles,",1,1.0
365,365, The same applied for the beach in Chennai.,0,0.0
366,366, A lot of people have headed into the city to get stuff done but my roommates and I have chosen to relax in the shade with a book.,1,1.0
367,367, Relaxation changed when a newbie t the ashram joined.,1,1.0
368,368, We will be assigned random tasks through out our stay here but for today we just have to clean up our rooms.,0,1.0
369,369, We had time to relax so I grabbed my book and enjoyed a cool breeze passing through until lecture time.,1,1.0
370,370, I am actually digging this quiet time.,0,0.0
371,371,The yoga this morning can be deemed relaxing if one wasn't so focused on the fact that nothing was being worked out.,1,1.0
372,372,Relaxation time is my favorite time.,1,1.0
373,373,What followed relaxation time was just as fabulous.,0,1.0
374,374, I don't believe in heaven but if I we to ever go to one mine would be filled with exercise equipment and food.,0,0.0
