,Unnamed: 0,Review,Rating,sentiment
115,115, Lonavala has become pretty crowded with more and more tourists while Matheran has been able to maintain a pollution free forest like environment.,1,1.0
116,116, I can't wait to check em out during monsoon ? Till date I had heard mixed reviews of Adlabs Imagica and am very surprised about it.,1,1.0
117,117, This again as always led to us calling our trek organizer umpteen number of times before finalizing the exact number.,1,1.0
118,118,met the trek co-ordinators and were told that we did not have enough seats in the train and would have to adjust with a few RAC's.,0,0.0
119,119, After this we got up one by one and kept waiting for the station to arrive.,0,0.0
120,120, The housekeeper had made a delicious southern style dinner which we devoured ravenously.,0,1.0
121,121, The climb was decently steep (nothing dangerous unless you are careless) and we quickly progressed to the top.,1,0.0
122,122, We waited there for a while for the sunrise taking group photos in the meantime.,1,1.0
123,123, we took the autos back to Karjat to wait for our train.,0,0.0
124,124, I even thought of staying there till evening and then book a bus to Hyderabad if possible.,1,1.0
125,125,the hotel we were at and gave me back my mobile.,1,1.0
126,126,That ended most of the action in our trip and the rest of it was just the usual wait for the train and then back to Hyderabad after a weekend well spent.,1,1.0
127,127,"I rounded up at couple of taxis and we were off to the airport,",0,0.0
128,128, we had the windows down as it was hot and the taxi's were old and you could feel that the smog was quite thick in your chest.,1,0.0
129,129,"We all have long waits for our onwards flights from Mumbai,",1,1.0
130,130," I was tempted to stay on the plane J The flight was remarkably uneventful,",1,1.0
131,131, I want to stay there next time.,0,1.0
132,132, Then it was room service dinner and bed.,0,0.0
133,133, I wanted to stay a bit longer in Pune it had a nice feel to it.,1,1.0
134,134,I had booked into a hotel that will remain nameless as a trial the people were so nice but it started going wrong when I realised after going to the gym I was in a smoking room and had to apply some pressure to get moved.,0,0.0
135,135, The room felt damp and honestly the whole place just felt random.,0,1.0
136,136, Still I slept well and in a break from tradition in Indian hotels they handily have all the light switches with labels on the bedside table.,1,1.0
137,137, Id had to play hunt the light switch in the posh hotel the night before.,1,1.0
138,138, I fell asleep on the journey to work again I dont think Im eating enough on this new exercise regime but its hard being away in hotels.,1,0.0
139,139,I stayed until 7 and on the way home the highlight was Skyping Gemma and the children from the car.,1,1.0
140,140, I got given a new room key just in case mine was broken.,1,0.0
141,141, the gym guy was helpful again but trying to get me to change to a new programme and I was like no I am happy with this one and as Im only here for another day Im not sure your one will really be helpful to me I arrived back in the room to get ready for work to find the attendant about to clean it I asked him to wait 30 minutes until I left.,1,1.0
142,142, Then I swear I heard the door open and with horror realised that for some reason in Indian hotels the wall between the bathroom and bedroom is open (either completely open or like this one see through glass) so I dived out of the shower again and closed the flimsy curtain.,1,1.0
143,143, longer days than we do in the UK and successfully manage work and home life despite the long hours and longer travel time.,1,1.0
144,144,"I had time for one final gym session at the hotel then checked out and left for the airport to meet Jane,",0,0.0
145,145,I had a nice driver take me to the airport I had to stop at an ATM and he insisted on escorting me.,0,1.0
146,146, They were massive but I wasnt quick enough to get a picture (I got some later on the journey to Nashik because we followed them for miles).,1,1.0
147,147, with an infinity pool and nice views over the vineyards and into the valley below.,0,1.0
148,148, It was then back to the hotel for a drink at which point Jane went to bed and Sharon and I hit the local bar which took a while to find and was a bit random but worth the trip.,1,1.0
149,149, We had a nice breakfast and sat by the pool for a while then left at 11am to drive back to Mumbai.,0,1.0
150,150, I wanted a good picture of the Mumbai Gate but it involved a big queue and we didnt have the patience.,1,1.0
151,151,The drive from the hotel back to the airport was really nice it was coming into evening (my favourite time to be travelling) and we seemed to keep going in circles because we kept ending up at the seafront but I think thats just because of how Mumbai is located on a kind of peninsula.,1,1.0
152,152, I've been here before on my previous trip and only stayed one night because it's that bad.,0,0.0
153,153, if you're on a budget you could always stay in one of the cheaper £200 per night rooms situated OUTSIDE of the actual palace.,1,1.0
154,154," I'm fairly certain (The internet had gone down at the time of writing) that this was also the location for the 2008 Mumbai attacks,",1,0.0
155,155,I stayed in this area on my last trip at Red shield guest house or the salvation army as it's commonly known.,1,0.0
156,156, The bunks are 350rs and a basic double room is 1300rs.,0,0.0
157,157, Terrible deal) to sell us some ganja we took the room at hotel Prosser's.,0,0.0
158,158,While wondering around Mumbai waiting for the train we stumbled across a shop selling chocolate hobnobs!,1,1.0
159,159,We stayed in a lovely old family house in Goa inherited by the hostess and filled with wonderful paintings and artifacts.,1,1.0
160,160, together with a pool at our house for afternoon swims .,0,0.0
161,161," to sell from shops and carts,",0,0.0
162,162,"I took a pre-paid taxi to Colaba,",1,1.0
163,163," where I was supposed to stay for next 3 days,",0,1.0
164,164,Space is a luxury in Mumbai.,0,0.0
165,165, as my taxi entered in Colaba I could finally breathe & smell the sea.,1,1.0
166,166, I was quite happy with the choice of my hotel (Hotel Diplomat - ~6K per night) & location.,1,1.0
167,167, though be ready for at least a 20-minute wait line.,0,0.0
168,168, I could hardly grab any sleep because of all the Mumbaikars who aim to party harder than they work ? Social Colaba was right under my hotel room & was alive till 4 AM.,1,1.0
169,169, I was walking down towards my hotel from Chowpatty and was amazed to look at my watch which said it was almost midnight.,1,1.0
170,170,But Real Mumbai is best viewed & understood on its slow local or in its kali-peelies (taxis / local cabs).,1,1.0
171,171, which is also a great place to stay & spend a relaxed weekend.,1,1.0
172,172, finish the evening with a decent feed and a kingfisher before catching my night train to south Goa.,1,1.0
173,173, a floor space for my thermarest makes for a non luxurious stay but one of those random authentic moments life swings you.,0,1.0
174,174," This is a 5 star luxury hotel,",0,0.0
175,175, This is the hotel that was bombed and has been rebuilt.,1,1.0
176,176,On the boat on the way back I chatted to a couple from north London who are staying at the Taj Palace.,1,1.0
177,177,Ginnie was well enough for a short walk in the late afternoon.,0,0.0
178,178,We are staying in a modern hotel near the station.,1,1.0
179,179, but there is enough rain for crops such as wheat and sorghum.,1,1.0
180,180," When we arrived the shop sellers descended on us in force,",0,0.0
181,181, but we managed to escape onto the shuttle bus to the caves.,1,1.0
182,182, the first is the monastery style with simple rooms for monks off a square shaped cave.,1,1.0
183,183,There was enough time on the return to Aurangabad to visit two small sites there.,0,1.0
184,184, Taking things easier in India was a better option once she had put the emotions to the side.,1,1.0
185,185, we finally found a supergreat deal at the Sai Palace Hotel in Andheri.,0,0.0
186,186, our room was looking over a busy street and was quite noisy.,0,0.0
187,187," The room was big,",0,1.0
188,188,After arriving we just felt like staying in the room for a while.,0,1.0
189,189," stayed for some meditation and bhajans,",1,1.0
190,190, But most of the shops and galleries were closed.,0,0.0
191,191, They had great vegan and organic food.,1,1.0
192,192, the Taj Palace Hotel and the Gate of India.,0,0.0
193,193, We had dinner together in the hotel and then Markus had to leave.,0,0.0
194,194, it was a quick and cheap ride.,1,1.0
195,195, Nina stayed one more night in a hotel in aerocity.,0,0.0
196,196, First we had to wait for 1 hour to final find a bus.,0,0.0
197,197," The room was clean,",0,1.0
198,198, When we felt fit enough we went for a quick walk around Shirdi.,1,1.0
199,199," There is one hotel complex next to another,",0,0.0
200,200, there are travel shops everywhere.,0,0.0
201,201, We jsut looked around and went back to the hotel as Markus was really feeling terrible with fever and a cold.,0,0.0
202,202, we had a nice breakfast at a hotel next door.,0,1.0
203,203," when you are in the queue for the aarti there person in front of you """"may"""" want the same.",1,1.0
204,204, But to get these tickets one again has to wait for 1 hour.,0,0.0
205,205, Other pilgrims told us to wait from midnight on to get a ticket otherwise there is no chance to get one.,1,0.0
206,206, we had hired a private driver for a drop in Nashik.,1,0.0
207,207, everything went smoot and 2 comfortable hours later we arrived in Nashik.,0,1.0
208,208, We had booked in a decent hotel near the Kalika Mandir.,0,0.0
209,209, First we walked around the newer part of Nashik and were surprised to find an ultranew huge shopping mall.,0,1.0
210,210, Someone invited us to stay a bit longer as 5 minutes later a puja was starting including an aarti.,1,1.0
211,211, We stayed and enjoyed it very much.,0,1.0
212,212, Furtheron we went over the Victoria Bridge to the Sundar Narayan Temple and than to the MG Road area with lot of shops and stall everywhere.,0,0.0
213,213, The Lonely Planet says tha tonly Hindus are allowed inside.,1,0.0
214,214, As the queues again were huge we decided to try and buy a special ticket.,0,1.0
215,215, We got a darshan and were even allowed to sit in a quiet place to meditate as long as we wanted.,1,1.0
216,216, Suddenly houses looked much nicer and shops looked more expensive.,1,1.0
217,217, Better stay safe for a night on the bus.,1,1.0
218,218," They were very polite and welcoming but unfortunately were fully booked so they did not have a free room at that time of the day (for later yes,",1,0.0
219,219, It is not so very well maintained as the Taj Mahal but still some effort is put into the gardens and the building.,1,0.0
220,220, we went to an amazing sight - so we felt like celebrating the day and went to the nice Lemon Tree Hotel where we had the most amazing buffet breakfast.,1,1.0
221,221,Later we checked in in our amazing room at Krishna Inn.,1,1.0
222,222,After a wonderful night in a clean bed and a quiet room we had breakfast in our room (strange for us but popular in India - and it was included and really tasty).,0,1.0
223,223, OK - 37 cave temples were waiting to be explored.,1,1.0
224,224, The doctor was competent but she made it very clear that Nina had to stay for the night.,0,1.0
225,225, Markus would have to stay with her beacause they do not have any personal helping the patients.,0,1.0
226,226, We got a private room with our own bathroom.,1,1.0
227,227, at 10 am we were allowed to leave hospital.,0,0.0
228,228, the door of our room was opened and the manager of the hotel came in.,0,0.0
229,229, He even offered us to stay longer.,0,1.0
230,230, The hotel was fully booked but he promised us to keep our room - he would find a solution.,1,1.0
231,231, After a while and with the help of the hotel manager we figured out which stores are farmacies.,0,1.0
232,232, we stayed in the hotel lobby and reorganised our trip.,0,1.0
233,233, We had decided to stay 2 more nights in Aurangabad to have enough time to recover.,0,1.0
234,234, And the Krishna Inn in Aurangabad was such a lovely hotel - we felt at home here.,1,1.0
235,235, He was so kind that he asked me to stay for lunch.,1,1.0
236,236, Since it was a function many guest who attended the function came to know about my road trip.,0,0.0
237,237, This was my treat hotel of my whole trip and after two nights stay I feel very pampered and spoilt.,1,1.0
238,238, The hotel has a vintage feel and encourages eco-friendly and ethical awareness.,1,1.0
239,239, At Mumbai airport I was picked up by one of the hotels drivers; a female driver who is a single parent coming from a lower class background.,1,0.0
240,240, The hotel had trained her to be a driver giving her the chance for a decent paid job.,0,1.0
241,241, I also treated myself on the Monday to a massage at the hotel spa.,0,0.0
242,242," Abode Hotel have links with a local Blind Hospital where they train blind and partially sighted women to be masseuses,",0,0.0
243,243, It was a really interesting museum with almost too much to see but because it was very hot inside I could only manage to explore two of the three floors.,1,1.0
244,244,really made me feel like I was back at home in Poole Harbour for a moment.,0,1.0
245,245," However luckily they didnt manage to destroy all of the statues  you can still make out a lot of the original beautiful artwork,",1,1.0
246,246, It was a very interesting tour and my guide was full of information about the stories behind the different statues of Shiva.,1,1.0
247,247,So my brief but wonderful stay in Mumbai has now ended and Im currently sitting in my hotel lobby waiting to get an overnight train to Goa tonight.,1,1.0
248,248, I learnt a lot and managed to see some interesting sites.,0,1.0
249,249, The highlight for me was arriving back on Monday night from my dinner and finding my bed to be made with a note saying Sweet Dreams and some flowers and chocolates left on the bed  a very surprising and thoughtful gift from the housekeeping of the hotel.,1,1.0
250,250,If I ever come back to Mumbai again I will be sure to stay in Abode Hotel and I will recommend it to everyone.,1,1.0
251,251, We now have a five hour wait until the next flight.,0,0.0
252,252, It baffles me how anyone could even have managed to make that much of a mess.,1,0.0
253,253, Checked in to the Bella Vista resort and started our sight seeing right away.,0,1.0
254,254, but were pretty disappointed as we were not aware that every place requires a trek to reach the place!,1,1.0
255,255," We managed the Bhaja caves 300+ steps with Jaggu carrying Vahin all through,",1,1.0
256,256, lovely water and the awesomely maintained streets.,1,1.0
257,257,"I stayed at the Marriott Courtyard then later at the Marriott JW,",1,1.0
258,258, my bed was huge and the bathroom was big enough to have a party in!,0,1.0
259,259, but you can see where the rooms would have been and the water fountains and gardens etc.,1,1.0
260,260,"There is a huge shopping mall in Pune,",0,1.0
261,261, I decided to fly to Pune and stay for just three days before continuing to Mumbai.,1,1.0
262,262, And of course I had plenty of time to do some typing and search for information about upcoming destinations.,1,1.0
263,263, taxis and pedestrians; so much noise and constant honking!,1,1.0
264,264," I took a taxi to Frazans apartment and after driving for about three minutes,",0,0.0
265,265, the engine stopped running and they had to push the taxi to the side of the road.,1,0.0
266,266, They called another taxi to proceed with my ride.,1,1.0
267,267, staying there and together we explored the city a little bit.,0,0.0
268,268," The luxurious Taj Mahal Palace Hotel is also located here,",0,0.0
269,269," This company organizes walking tours through Dharavi,",1,1.0
270,270, Pictures were not allowed inside the slum but I was a little bit naughty and quickly snapped just one picture with my phone.,1,1.0
271,271, From the bridge we were allowed to take pictures and from here you already get a good impression of what youre about to see once you go down the stairs and enter the slum.,1,1.0
272,272,"They called me the next morning and said that theyre going to deliver the ticket where I was staying and I had to pay in cash,",1,0.0
273,273,"Suditsu is a decent place for having Chinese food It is located at starting of lane 3 in dahanukar Colony,",1,1.0
274,274," we stopped by at Hotel Atithi in Tembhurni,",1,0.0
275,275, It is a decent restaurant.,0,0.0
276,276," and some resort businesses such as restaurants,",0,0.0
277,277, parking is ample but expensive  charged Rs.,1,0.0
278,278, From parking itself you can see splendid long beach having couple of water sports guys waiting for customers in scorching noon heat.,1,1.0
279,279, Harihareshwar gram panchyat has made good efforts to make beach and its surrounding look like Mumbai chowpati and have tried to maintain thru Modis swachta abhiyan campaign.,1,1.0
280,280, Big task was ahead of us  To search for decent and fairly priced hotel / guest house for family!,0,1.0
281,281, We did look for couple of guest house in lane parallel to Ganesh temple and finally took a decision to stay at Pahunchar guest house at Rs.,1,1.0
282,282," Rooms were clean and hygienic,",0,1.0
283,283, Overall okay if you are staying only for one night and want good parking for your vehicle.,0,1.0
284,284,Came back to hotel after having gadget less evening with moments stored in mind and heart.,0,0.0
285,285," They do have AC and non AC halls,",0,0.0
286,286, off course AC is too expensive but with good comfort and its noiseless.,1,1.0
287,287,By the time we reached hotel it was already 9.,0,1.0
288,288,Cars are allowed on this beach along with horse and camel riders.,1,1.0
289,289," We were told to vacate rooms max by 11AM,",0,1.0
290,290, might be because no new customer was waiting for us to vacate room.,1,0.0
291,291," decent priced,",0,0.0
292,292, enough of chat and we headed with fun stories and sing songs towards Tamhini again.,1,1.0
293,293, But I kept on waiting for those difficult hair pins and in half an hour tamhini was over!,1,0.0
294,294, We asked the hotel concierge to get us a taxi to go to Lower Parel for no other reason than I had read it supposedly has 'little plazas of activity in one of most up and coming areas of Mumbai.,1,0.0
295,295, But a more experienced one said yes he would get a taxi and it would cost 600 Rupees .,0,1.0
296,296, It was a modern shopping mall we could have seen in any city!,1,1.0
297,297, had coffee in Costa went to Marks and Spencers most of the other shops were designer labels!,1,1.0
298,298," Two miles on the taxi air conditioning stopped,",0,0.0
299,299,and I certainly got my wish this afternoon sitting in a broken down taxi all of life passed me by in three different locations.,0,1.0
300,300," Decent Service,",0,0.0
301,301, pooling it with other navi mumbai inmates.,1,1.0
302,302," we did shop but what we loved more was the """"WoW Momo"""".",0,1.0
303,303, but we could not find was the shop owner to rent us the same!,1,1.0
304,304,I set up shop in the hotel and rested my way through it.,0,0.0
305,305,From Bangalore we had a very cheap early morning flight with GoAir to Mumbai.,1,1.0
306,306, comfortable and nice flight in news planes - we were positively surprised as we had expected the worst for the cheap price.,0,1.0
307,307," If you want to avoid the typical taxi rib off,",1,0.0
308,308, we experienced Meru Cabs as the perfect way to go.,1,1.0
309,309," for 400 Rupees we reached safely our hotel in Central Mumbai,",1,1.0
310,310, arriving in the hotel we were really disappointed about our small room.,0,0.0
311,311, Hotel Kumkum is a really good deal in Mumbai.,0,1.0
312,312, Mumbai in general has the most expensive accomodation in India and we think one will never quite feel like one is getting one's money's worth.,1,0.0
313,313," back to our hotel - the room was really small,",0,0.0
314,314, the hotel has a perfect location.,1,1.0
315,315, Without problems we could check into our room at 10 am without any extra charge.,0,1.0
316,316,streets from the hotel we could feel this special vibe of the city.,0,1.0
317,317, As a visitor you can either fight it (especially the thousands of rickshaw and taxi drivers who try to rib you off) or you can surrender.,1,0.0
318,318, From here we made a quick stop for a delicious fruit shake at the Haji Ali Fruit Center (not cheap but amazing!,1,1.0
319,319, Before it was getting really dark we walked back to our hotel and had a delicious veg thali dinner in a small restaurant close to the hotel.,1,1.0
320,320, Later the evening when all shops were closed we walked back to the hotel.,0,0.0
321,321, After a breakfast in the hotel we walked along the Falkland Road.,0,0.0
322,322, pet the cows and calves and we were even allowed to feed them without anyone asking for money.,1,1.0
323,323, As our flight was about to live early the next morning and we had to leave to the airport at midnight that day we had no room for the day.,1,0.0
324,324, Then we walked around the beautiful Taj Mahal Palace Hotel and went to the Gateaway of India.,0,1.0
325,325, He drove us to our hotel and promised to visit us next year in Switzerland!,1,1.0
326,326, We took our bags and the night boy of the hotel even helped us to find a taxi for a fair price.,1,1.0
327,327,"We finally managed our last cold shower,",1,0.0
328,328, The man at the hotel was reasonable; he let us leave our bags there until we leave.,1,0.0
329,329, but also because they have a decent Wifi connection!,0,0.0
330,330, We found a small retreat at a Belgian coffee shop which was situated nicely in the shade.,0,1.0
331,331," We stayed there for a couple of hours,",0,0.0
332,332," issue and of course,",0,0.0
333,333, We decided to take a taxi to the hotel.,0,0.0
334,334, Have joked for a few days now about staying in the Taj.,0,1.0
335,335," We weren't lucky enough to go in,",0,0.0
336,336,We made our way back to the hotel for a well earned sleep.,1,1.0
337,337, I was tired from the night in the planes and airports and not really ready to face the famous taxi hassle in Mumbai.,1,0.0
338,338, So I found an ATM and then I started to ask for the price of a prepaid taxi to Juhu.,1,1.0
339,339," I had already checked that a taxi to Colaba,",0,0.0
340,340," They have metered taxi - correct ones according to the Lonely Planet (yes,",1,0.0
341,341," I had booked a room for one night and was greeted with great smiles and """"Hare Krishna"""".",1,1.0
342,342," explained everything to me and finally brought me to the private rooms of Sri Swami Prabhuprada,",0,0.0
343,343, only few people can visit his private rooms in the temple.,1,1.0
344,344, But I was so very tired of the night before without sleep that I managed to fall asleep deeply.,1,0.0
345,345, I would have loved to stay another night.,0,1.0
346,346, it is not allowed to take pictures in the ashram.,1,1.0
347,347, I was totally disappointed and very angry at the auto upgrade system introduced by the Indian railways.,1,0.0
348,348, Upgrading to a higher class is a bliss for everybody but I hate luxurious travel.,1,0.0
349,349,I jumped off the train as soon as the train reached Adarki and went to a 'waiting hall' for a much needed sleep.,0,1.0
350,350, The station manager was very kind as he turned off the lights and let me sleep for an hour.,1,1.0
351,351, it may be the most uncomfortable way to travel for some people but it will ensure you reach your destination on time for most of the time and extremely cheap to travel.,1,1.0
